location,date,total_cases,new_cases,total_deaths,new_deaths,stringency_index,human_development_index
New Zealand,4/2/2020,723,76,1,0,96.3,0.917
New Zealand,4/3/2020,772,49,1,0,96.3,0.917
New Zealand,4/4/2020,824,52,1,0,96.3,0.917
New Zealand,4/5/2020,872,48,1,0,96.3,0.917
New Zealand,4/6/2020,911,39,1,0,96.3,0.917
New Zealand,4/7/2020,943,32,1,0,96.3,0.917
New Zealand,4/8/2020,969,26,1,0,96.3,0.917
New Zealand,4/9/2020,992,23,1,0,96.3,0.917
New Zealand,4/10/2020,1015,23,2,1,96.3,0.917
New Zealand,4/11/2020,1035,20,4,2,96.3,0.917
New Zealand,4/12/2020,1049,14,4,0,96.3,0.917
New Zealand,4/13/2020,1064,15,5,1,96.3,0.917
New Zealand,4/14/2020,1072,8,9,4,96.3,0.917
New Zealand,4/15/2020,1078,6,9,0,96.3,0.917
New Zealand,4/16/2020,1084,6,9,0,96.3,0.917
New Zealand,4/17/2020,1086,2,11,2,96.3,0.917
New Zealand,4/18/2020,1094,8,11,0,96.3,0.917
New Zealand,4/19/2020,1098,4,12,1,96.3,0.917
New Zealand,4/20/2020,1105,7,12,0,96.3,0.917
New Zealand,4/21/2020,1107,2,13,1,96.3,0.917
New Zealand,4/22/2020,1112,5,14,1,96.3,0.917
New Zealand,4/23/2020,1112,0,16,2,96.3,0.917
New Zealand,4/24/2020,1114,2,17,1,96.3,0.917
New Zealand,4/25/2020,1117,3,18,1,96.3,0.917
New Zealand,4/26/2020,1121,4,18,0,96.3,0.917
New Zealand,4/27/2020,1122,1,19,1,96.3,0.917
New Zealand,4/28/2020,1124,2,19,0,87.04,0.917
New Zealand,4/29/2020,1126,2,19,0,83.33,0.917
New Zealand,4/30/2020,1129,3,19,0,83.33,0.917
New Zealand,5/1/2020,1132,3,19,0,83.33,0.917
New Zealand,5/2/2020,1134,2,20,1,83.33,0.917
New Zealand,5/3/2020,1136,2,20,0,83.33,0.917
New Zealand,5/4/2020,1137,1,20,0,83.33,0.917
New Zealand,5/5/2020,1137,0,20,0,83.33,0.917
New Zealand,5/6/2020,1138,1,21,1,83.33,0.917
New Zealand,5/7/2020,1139,1,21,0,83.33,0.917
New Zealand,5/8/2020,1141,2,21,0,83.33,0.917
New Zealand,5/9/2020,1142,1,21,0,83.33,0.917
New Zealand,5/10/2020,1144,2,21,0,83.33,0.917
New Zealand,5/11/2020,1147,3,21,0,83.33,0.917
New Zealand,5/12/2020,1147,0,21,0,83.33,0.917
New Zealand,5/13/2020,1147,0,21,0,83.33,0.917
New Zealand,5/14/2020,1147,0,21,0,36.11,0.917
New Zealand,5/15/2020,1148,1,21,0,36.11,0.917
New Zealand,5/16/2020,1148,0,21,0,36.11,0.917
New Zealand,5/17/2020,1149,1,21,0,36.11,0.917
New Zealand,5/18/2020,1149,0,21,0,36.11,0.917
New Zealand,5/19/2020,1153,4,21,0,36.11,0.917
New Zealand,5/20/2020,1153,0,21,0,36.11,0.917
New Zealand,5/21/2020,1153,0,21,0,36.11,0.917
New Zealand,5/22/2020,1154,1,21,0,36.11,0.917
New Zealand,5/23/2020,1154,0,21,0,36.11,0.917
New Zealand,5/24/2020,1154,0,21,0,36.11,0.917
New Zealand,5/25/2020,1154,0,21,0,36.11,0.917
New Zealand,5/26/2020,1154,0,21,0,36.11,0.917
New Zealand,5/27/2020,1154,0,21,0,36.11,0.917
New Zealand,5/28/2020,1154,0,22,1,36.11,0.917
New Zealand,5/29/2020,1154,0,22,0,33.33,0.917
New Zealand,5/30/2020,1154,0,22,0,33.33,0.917
New Zealand,5/31/2020,1154,0,22,0,33.33,0.917
New Zealand,6/1/2020,1154,0,22,0,33.33,0.917
New Zealand,6/2/2020,1154,0,22,0,33.33,0.917
New Zealand,6/3/2020,1154,0,22,0,33.33,0.917
New Zealand,6/4/2020,1154,0,22,0,33.33,0.917
New Zealand,6/5/2020,1154,0,22,0,33.33,0.917
New Zealand,6/6/2020,1154,0,22,0,33.33,0.917
New Zealand,6/7/2020,1154,0,22,0,33.33,0.917
New Zealand,6/8/2020,1154,0,22,0,22.22,0.917
New Zealand,6/9/2020,1154,0,22,0,22.22,0.917
New Zealand,6/10/2020,1154,0,22,0,22.22,0.917
New Zealand,6/11/2020,1154,0,22,0,22.22,0.917
New Zealand,6/12/2020,1154,0,22,0,22.22,0.917
New Zealand,6/13/2020,1154,0,22,0,22.22,0.917
New Zealand,6/14/2020,1154,0,22,0,22.22,0.917
New Zealand,6/15/2020,1154,0,22,0,22.22,0.917
New Zealand,6/16/2020,1156,2,22,0,22.22,0.917
New Zealand,6/17/2020,1156,0,22,0,22.22,0.917
New Zealand,6/18/2020,1157,1,22,0,22.22,0.917
New Zealand,6/19/2020,1157,0,22,0,22.22,0.917
New Zealand,6/20/2020,1159,2,22,0,22.22,0.917
New Zealand,6/21/2020,1161,2,22,0,22.22,0.917
New Zealand,6/22/2020,1163,2,22,0,22.22,0.917
New Zealand,6/23/2020,1165,2,22,0,22.22,0.917
New Zealand,6/24/2020,1166,1,22,0,22.22,0.917
New Zealand,6/25/2020,1169,3,22,0,22.22,0.917
New Zealand,6/26/2020,1170,1,22,0,22.22,0.917
New Zealand,6/27/2020,1172,2,22,0,22.22,0.917
New Zealand,6/28/2020,1176,4,22,0,22.22,0.917
New Zealand,6/29/2020,1178,2,22,0,22.22,0.917
New Zealand,6/30/2020,1178,0,22,0,22.22,0.917
New Zealand,7/1/2020,1178,0,22,0,22.22,0.917
New Zealand,7/2/2020,1180,2,22,0,22.22,0.917
New Zealand,7/3/2020,1180,0,22,0,22.22,0.917
New Zealand,7/4/2020,1180,0,22,0,22.22,0.917
New Zealand,7/5/2020,1183,3,22,0,22.22,0.917
New Zealand,7/6/2020,1183,0,22,0,22.22,0.917
New Zealand,7/7/2020,1186,3,22,0,22.22,0.917
New Zealand,7/8/2020,1187,1,22,0,22.22,0.917
New Zealand,7/9/2020,1190,3,22,0,22.22,0.917
New Zealand,7/10/2020,1192,2,22,0,22.22,0.917
New Zealand,7/11/2020,1193,1,22,0,22.22,0.917
New Zealand,7/12/2020,1194,1,22,0,22.22,0.917
New Zealand,7/13/2020,1194,0,22,0,22.22,0.917
New Zealand,7/14/2020,1195,1,22,0,22.22,0.917
New Zealand,7/15/2020,1197,2,22,0,22.22,0.917
New Zealand,7/16/2020,1198,1,22,0,22.22,0.917
New Zealand,7/17/2020,1199,1,22,0,22.22,0.917
New Zealand,7/18/2020,1200,1,22,0,22.22,0.917
New Zealand,7/19/2020,1203,3,22,0,22.22,0.917
New Zealand,7/20/2020,1204,1,22,0,22.22,0.917
New Zealand,7/21/2020,1205,1,22,0,22.22,0.917
New Zealand,7/22/2020,1205,0,22,0,22.22,0.917
New Zealand,7/23/2020,1205,0,22,0,22.22,0.917
New Zealand,7/24/2020,1206,1,22,0,22.22,0.917
New Zealand,7/25/2020,1206,0,22,0,22.22,0.917
New Zealand,7/26/2020,1206,0,22,0,22.22,0.917
New Zealand,7/27/2020,1206,0,22,0,22.22,0.917
New Zealand,7/28/2020,1207,1,22,0,22.22,0.917
New Zealand,7/29/2020,1209,2,22,0,22.22,0.917
New Zealand,7/30/2020,1210,1,22,0,22.22,0.917
New Zealand,7/31/2020,1210,0,22,0,22.22,0.917
New Zealand,8/1/2020,1212,2,22,0,22.22,0.917
New Zealand,8/2/2020,1215,3,22,0,22.22,0.917
New Zealand,8/3/2020,1217,2,22,0,22.22,0.917
New Zealand,8/4/2020,1217,0,22,0,22.22,0.917
New Zealand,8/5/2020,1219,2,22,0,22.22,0.917
New Zealand,8/6/2020,1219,0,22,0,22.22,0.917
New Zealand,8/7/2020,1219,0,22,0,22.22,0.917
New Zealand,8/8/2020,1219,0,22,0,22.22,0.917
New Zealand,8/9/2020,1219,0,22,0,22.22,0.917
New Zealand,8/10/2020,1219,0,22,0,22.22,0.917
New Zealand,8/11/2020,1220,1,22,0,22.22,0.917
New Zealand,8/12/2020,1220,0,22,0,68.98,0.917
New Zealand,8/13/2020,1238,18,22,0,68.98,0.917
New Zealand,8/14/2020,1251,13,22,0,68.98,0.917
New Zealand,8/15/2020,1258,7,22,0,68.98,0.917
New Zealand,8/16/2020,1271,13,22,0,68.98,0.917
New Zealand,8/17/2020,1280,9,22,0,68.98,0.917
New Zealand,8/18/2020,1293,13,22,0,68.98,0.917
New Zealand,8/19/2020,1299,6,22,0,68.98,0.917
New Zealand,8/20/2020,1304,5,22,0,68.98,0.917
New Zealand,8/21/2020,1315,11,22,0,68.98,0.917
New Zealand,8/22/2020,1321,6,22,0,68.98,0.917
New Zealand,8/23/2020,1324,3,22,0,72.69,0.917
New Zealand,8/24/2020,1332,8,22,0,72.69,0.917
New Zealand,8/25/2020,1339,7,22,0,72.69,0.917
New Zealand,8/26/2020,1344,5,22,0,72.69,0.917
New Zealand,8/27/2020,1351,7,22,0,72.69,0.917
New Zealand,8/28/2020,1363,12,22,0,72.69,0.917
New Zealand,8/29/2020,1376,13,22,0,72.69,0.917
New Zealand,8/30/2020,1378,2,22,0,72.69,0.917
New Zealand,8/31/2020,1387,9,22,0,40.28,0.917
New Zealand,9/1/2020,1401,14,22,0,34.72,0.917
New Zealand,9/2/2020,1406,5,22,0,34.72,0.917
New Zealand,9/3/2020,1408,2,22,0,34.72,0.917
New Zealand,9/4/2020,1413,5,22,0,34.72,0.917
New Zealand,9/5/2020,1413,0,22,0,34.72,0.917
New Zealand,9/6/2020,1421,8,24,2,34.72,0.917
New Zealand,9/7/2020,1425,4,24,0,34.72,0.917
New Zealand,9/8/2020,1431,6,24,0,34.72,0.917
New Zealand,9/9/2020,1437,6,24,0,34.72,0.917
New Zealand,9/10/2020,1441,4,24,0,34.72,0.917
New Zealand,9/11/2020,1442,1,24,0,34.72,0.917
New Zealand,9/12/2020,1444,2,24,0,34.72,0.917
New Zealand,9/13/2020,1446,2,24,0,34.72,0.917
New Zealand,9/14/2020,1447,1,24,0,34.72,0.917
New Zealand,9/15/2020,1450,3,24,0,34.72,0.917
New Zealand,9/16/2020,1451,1,25,1,34.72,0.917
New Zealand,9/17/2020,1458,7,25,0,34.72,0.917
New Zealand,9/18/2020,1458,0,25,0,34.72,0.917
New Zealand,9/19/2020,1460,2,25,0,34.72,0.917
New Zealand,9/20/2020,1464,4,25,0,34.72,0.917
New Zealand,9/21/2020,1464,0,25,0,34.72,0.917
New Zealand,9/22/2020,1464,0,25,0,34.72,0.917
New Zealand,9/23/2020,1468,4,25,0,31.94,0.917
New Zealand,9/24/2020,1471,3,25,0,31.94,0.917
New Zealand,9/25/2020,1473,2,25,0,31.94,0.917
New Zealand,9/26/2020,1475,2,25,0,31.94,0.917
New Zealand,9/27/2020,1477,2,25,0,31.94,0.917
New Zealand,9/28/2020,1477,0,25,0,31.94,0.917
New Zealand,9/29/2020,1479,2,25,0,31.94,0.917
New Zealand,9/30/2020,1480,1,25,0,31.94,0.917
New Zealand,10/1/2020,1480,0,25,0,31.94,0.917
New Zealand,10/2/2020,1492,12,25,0,31.94,0.917
New Zealand,10/3/2020,1493,1,25,0,31.94,0.917
New Zealand,10/4/2020,1498,5,25,0,31.94,0.917
New Zealand,10/5/2020,1499,1,25,0,31.94,0.917
New Zealand,10/6/2020,1502,3,25,0,31.94,0.917
New Zealand,10/7/2020,1505,3,25,0,22.22,0.917
New Zealand,10/8/2020,1508,3,25,0,22.22,0.917
New Zealand,10/9/2020,1510,2,25,0,22.22,0.917
New Zealand,10/10/2020,1514,4,25,0,22.22,0.917
New Zealand,10/11/2020,1515,1,25,0,22.22,0.917
New Zealand,10/12/2020,1515,0,25,0,22.22,0.917
New Zealand,10/13/2020,1516,1,25,0,22.22,0.917
New Zealand,10/14/2020,1518,2,25,0,22.22,0.917
New Zealand,10/15/2020,1520,2,25,0,22.22,0.917
New Zealand,10/16/2020,1524,4,25,0,22.22,0.917
New Zealand,10/17/2020,1527,3,25,0,22.22,0.917
New Zealand,10/18/2020,1530,3,25,0,22.22,0.917
New Zealand,10/19/2020,1530,0,25,0,22.22,0.917
New Zealand,10/20/2020,1531,1,25,0,22.22,0.917
New Zealand,10/21/2020,1556,25,25,0,22.22,0.917
New Zealand,10/22/2020,1558,2,25,0,22.22,0.917
New Zealand,10/23/2020,1567,9,25,0,0,0.917
New Zealand,10/24/2020,1578,11,25,0,0,0.917
New Zealand,10/25/2020,1579,1,25,0,0,0.917
New Zealand,10/26/2020,1584,5,25,0,0,0.917
New Zealand,10/27/2020,1585,1,25,0,0,0.917
New Zealand,10/28/2020,1587,2,25,0,0,0.917
New Zealand,10/29/2020,1593,6,25,0,0,0.917
New Zealand,10/30/2020,1594,1,25,0,0,0.917
New Zealand,10/31/2020,1601,7,25,0,0,0.917
South Korea,12/31/2019,0,0,0,0,0,0.903
South Korea,1/1/2020,0,0,0,0,0,0.903
South Korea,1/2/2020,0,0,0,0,0,0.903
South Korea,1/3/2020,0,0,0,0,0,0.903
South Korea,1/4/2020,0,0,0,0,0,0.903
South Korea,1/5/2020,0,0,0,0,0,0.903
South Korea,1/6/2020,0,0,0,0,0,0.903
South Korea,1/7/2020,0,0,0,0,0,0.903
South Korea,1/8/2020,0,0,0,0,0,0.903
South Korea,1/9/2020,0,0,0,0,0,0.903
South Korea,1/10/2020,0,0,0,0,0,0.903
South Korea,1/11/2020,0,0,0,0,0,0.903
South Korea,1/12/2020,0,0,0,0,0,0.903
South Korea,1/13/2020,0,0,0,0,0,0.903
South Korea,1/14/2020,0,0,0,0,0,0.903
South Korea,1/15/2020,0,0,0,0,0,0.903
South Korea,1/16/2020,0,0,0,0,0,0.903
South Korea,1/17/2020,0,0,0,0,0,0.903
South Korea,1/18/2020,0,0,0,0,0,0.903
South Korea,1/19/2020,0,0,0,0,0,0.903
South Korea,1/20/2020,1,1,0,0,0,0.903
South Korea,1/21/2020,1,0,0,0,0,0.903
South Korea,1/22/2020,1,0,0,0,0,0.903
South Korea,1/23/2020,1,0,0,0,0,0.903
South Korea,1/24/2020,2,1,0,0,0,0.903
South Korea,1/25/2020,2,0,0,0,0,0.903
South Korea,1/26/2020,3,1,0,0,0,0.903
South Korea,1/27/2020,4,1,0,0,0,0.903
South Korea,1/28/2020,4,0,0,0,0,0.903
South Korea,1/29/2020,4,0,0,0,0,0.903
South Korea,1/30/2020,4,0,0,0,0,0.903
South Korea,1/31/2020,7,3,0,0,2.78,0.903
South Korea,2/1/2020,12,5,0,0,13.89,0.903
South Korea,2/2/2020,15,3,0,0,13.89,0.903
South Korea,2/3/2020,15,0,0,0,19.44,0.903
South Korea,2/4/2020,16,1,0,0,27.78,0.903
South Korea,2/5/2020,18,2,0,0,27.78,0.903
South Korea,2/6/2020,23,5,0,0,31.48,0.903
South Korea,2/7/2020,24,1,0,0,31.48,0.903
South Korea,2/8/2020,24,0,0,0,31.48,0.903
South Korea,2/9/2020,25,1,0,0,31.48,0.903
South Korea,2/10/2020,27,2,0,0,31.48,0.903
South Korea,2/11/2020,28,1,0,0,31.48,0.903
South Korea,2/12/2020,28,0,0,0,31.48,0.903
South Korea,2/13/2020,28,0,0,0,31.48,0.903
South Korea,2/14/2020,28,0,0,0,31.48,0.903
South Korea,2/15/2020,28,0,0,0,31.48,0.903
South Korea,2/16/2020,29,1,0,0,31.48,0.903
South Korea,2/17/2020,30,1,0,0,31.48,0.903
South Korea,2/18/2020,31,1,0,0,31.48,0.903
South Korea,2/19/2020,46,15,0,0,31.48,0.903
South Korea,2/20/2020,80,34,0,0,31.48,0.903
South Korea,2/21/2020,155,75,1,1,45.37,0.903
South Korea,2/22/2020,345,190,2,1,45.37,0.903
South Korea,2/23/2020,601,256,5,3,50,0.903
South Korea,2/24/2020,762,161,7,2,55.56,0.903
South Korea,2/25/2020,892,130,8,1,55.56,0.903
South Korea,2/26/2020,1146,254,11,3,55.56,0.903
South Korea,2/27/2020,1595,449,12,1,55.56,0.903
South Korea,2/28/2020,2022,427,13,1,55.56,0.903
South Korea,2/29/2020,2931,909,16,3,55.56,0.903
South Korea,3/1/2020,3526,595,17,1,55.56,0.903
South Korea,3/2/2020,4212,686,22,5,55.56,0.903
South Korea,3/3/2020,4812,600,28,6,55.56,0.903
South Korea,3/4/2020,5328,516,32,4,55.56,0.903
South Korea,3/5/2020,5766,438,35,3,55.56,0.903
South Korea,3/6/2020,6284,518,42,7,55.56,0.903
South Korea,3/7/2020,6767,483,44,2,55.56,0.903
South Korea,3/8/2020,7134,367,50,6,55.56,0.903
South Korea,3/9/2020,7382,248,51,1,55.56,0.903
South Korea,3/10/2020,7513,131,54,3,55.56,0.903
South Korea,3/11/2020,7755,242,60,6,55.56,0.903
South Korea,3/12/2020,7869,114,66,6,55.56,0.903
South Korea,3/13/2020,7979,110,67,1,55.56,0.903
South Korea,3/14/2020,8086,107,72,5,55.56,0.903
South Korea,3/15/2020,8162,76,75,3,55.56,0.903
South Korea,3/16/2020,8236,74,75,0,55.56,0.903
South Korea,3/17/2020,8320,84,81,6,55.56,0.903
South Korea,3/18/2020,8413,93,86,5,55.56,0.903
South Korea,3/19/2020,8565,152,91,5,55.56,0.903
South Korea,3/20/2020,8652,87,100,9,55.56,0.903
South Korea,3/21/2020,8799,147,103,3,69.44,0.903
South Korea,3/22/2020,8897,98,104,1,75.93,0.903
South Korea,3/23/2020,8961,64,113,9,75.93,0.903
South Korea,3/24/2020,9037,76,120,7,75.93,0.903
South Korea,3/25/2020,9137,100,126,6,75.93,0.903
South Korea,3/26/2020,9241,104,131,5,75.93,0.903
South Korea,3/27/2020,9332,91,139,8,75.93,0.903
South Korea,3/28/2020,9478,146,144,5,75.93,0.903
South Korea,3/29/2020,9583,105,152,8,75.93,0.903
South Korea,3/30/2020,9661,78,158,6,75.93,0.903
South Korea,3/31/2020,9786,125,163,5,75.93,0.903
South Korea,4/1/2020,9786,0,163,0,75.93,0.903
South Korea,4/2/2020,9976,190,169,6,75.93,0.903
South Korea,4/3/2020,10062,86,174,5,75.93,0.903
South Korea,4/4/2020,10156,94,177,3,78.7,0.903
South Korea,4/5/2020,10237,81,183,6,78.7,0.903
South Korea,4/6/2020,10284,47,186,3,82.41,0.903
South Korea,4/7/2020,10331,47,192,6,82.41,0.903
South Korea,4/8/2020,10384,53,200,8,82.41,0.903
South Korea,4/9/2020,10423,39,204,4,82.41,0.903
South Korea,4/10/2020,10450,27,208,4,82.41,0.903
South Korea,4/11/2020,10450,0,208,0,82.41,0.903
South Korea,4/12/2020,10512,62,214,6,82.41,0.903
South Korea,4/13/2020,10537,25,217,3,82.41,0.903
South Korea,4/14/2020,10564,27,222,5,82.41,0.903
South Korea,4/15/2020,10591,27,225,3,82.41,0.903
South Korea,4/16/2020,10613,22,229,4,82.41,0.903
South Korea,4/17/2020,10635,22,230,1,82.41,0.903
South Korea,4/18/2020,10653,18,232,2,73.15,0.903
South Korea,4/19/2020,10661,8,234,2,73.15,0.903
South Korea,4/20/2020,10674,13,236,2,43.52,0.903
South Korea,4/21/2020,10683,9,237,1,43.52,0.903
South Korea,4/22/2020,10694,11,238,1,43.52,0.903
South Korea,4/23/2020,10702,8,240,2,43.52,0.903
South Korea,4/24/2020,10708,6,240,0,43.52,0.903
South Korea,4/25/2020,10718,10,240,0,43.52,0.903
South Korea,4/26/2020,10728,10,242,2,43.52,0.903
South Korea,4/27/2020,10738,10,243,1,43.52,0.903
South Korea,4/28/2020,10752,14,244,1,43.52,0.903
South Korea,4/29/2020,10761,9,246,2,43.52,0.903
South Korea,4/30/2020,10765,4,247,1,43.52,0.903
South Korea,5/1/2020,10774,9,248,1,43.52,0.903
South Korea,5/2/2020,10780,6,250,2,43.52,0.903
South Korea,5/3/2020,10793,13,250,0,43.52,0.903
South Korea,5/4/2020,10801,8,252,2,43.52,0.903
South Korea,5/5/2020,10804,3,254,2,43.52,0.903
South Korea,5/6/2020,10806,2,255,1,43.52,0.903
South Korea,5/7/2020,10810,4,256,1,43.52,0.903
South Korea,5/8/2020,10822,12,256,0,43.52,0.903
South Korea,5/9/2020,10840,18,256,0,43.52,0.903
South Korea,5/10/2020,10874,34,256,0,43.52,0.903
South Korea,5/11/2020,10909,35,256,0,43.52,0.903
South Korea,5/12/2020,10936,27,258,2,43.52,0.903
South Korea,5/13/2020,10962,26,259,1,43.52,0.903
South Korea,5/14/2020,10991,29,260,1,43.52,0.903
South Korea,5/15/2020,11018,27,260,0,43.52,0.903
South Korea,5/16/2020,11037,19,262,2,43.52,0.903
South Korea,5/17/2020,11050,13,262,0,43.52,0.903
South Korea,5/18/2020,11065,15,263,1,43.52,0.903
South Korea,5/19/2020,11078,13,263,0,43.52,0.903
South Korea,5/20/2020,11110,32,263,0,39.81,0.903
South Korea,5/21/2020,11122,12,264,1,39.81,0.903
South Korea,5/22/2020,11142,20,264,0,39.81,0.903
South Korea,5/23/2020,11165,23,266,2,39.81,0.903
South Korea,5/24/2020,11190,25,266,0,39.81,0.903
South Korea,5/25/2020,11206,16,267,1,39.81,0.903
South Korea,5/26/2020,11225,19,269,2,39.81,0.903
South Korea,5/27/2020,11265,40,269,0,39.81,0.903
South Korea,5/28/2020,11344,79,269,0,39.81,0.903
South Korea,5/29/2020,11402,58,269,0,56.94,0.903
South Korea,5/30/2020,11441,39,269,0,56.94,0.903
South Korea,5/31/2020,11468,27,270,1,56.94,0.903
South Korea,6/1/2020,11503,35,271,1,56.94,0.903
South Korea,6/2/2020,11541,38,272,1,56.94,0.903
South Korea,6/3/2020,11590,49,273,1,56.94,0.903
South Korea,6/4/2020,11629,39,273,0,56.94,0.903
South Korea,6/5/2020,11668,39,273,0,56.94,0.903
South Korea,6/6/2020,11719,51,273,0,56.94,0.903
South Korea,6/7/2020,11776,57,273,0,56.94,0.903
South Korea,6/8/2020,11814,38,273,0,56.94,0.903
South Korea,6/9/2020,11852,38,274,1,56.94,0.903
South Korea,6/10/2020,11902,50,276,2,56.94,0.903
South Korea,6/11/2020,11947,45,276,0,56.94,0.903
South Korea,6/12/2020,12003,56,277,1,56.94,0.903
South Korea,6/13/2020,12051,48,277,0,56.94,0.903
South Korea,6/14/2020,12084,33,277,0,56.94,0.903
South Korea,6/15/2020,12121,37,277,0,56.94,0.903
South Korea,6/16/2020,12155,34,278,1,56.94,0.903
South Korea,6/17/2020,12198,43,279,1,56.94,0.903
South Korea,6/18/2020,12257,59,280,1,56.94,0.903
South Korea,6/19/2020,12306,49,280,0,56.94,0.903
South Korea,6/20/2020,12373,67,280,0,56.94,0.903
South Korea,6/21/2020,12421,48,280,0,56.94,0.903
South Korea,6/22/2020,12438,17,280,0,56.94,0.903
South Korea,6/23/2020,12484,46,281,1,56.94,0.903
South Korea,6/24/2020,12535,51,281,0,56.94,0.903
South Korea,6/25/2020,12563,28,282,1,56.94,0.903
South Korea,6/26/2020,12602,39,282,0,56.94,0.903
South Korea,6/27/2020,12653,51,282,0,56.94,0.903
South Korea,6/28/2020,12715,62,282,0,56.94,0.903
South Korea,6/29/2020,12757,42,282,0,56.94,0.903
South Korea,6/30/2020,12800,43,282,0,56.94,0.903
South Korea,7/1/2020,12850,50,282,0,56.94,0.903
South Korea,7/2/2020,12904,54,282,0,56.94,0.903
South Korea,7/3/2020,12967,63,282,0,56.94,0.903
South Korea,7/4/2020,13030,63,283,1,54.17,0.903
South Korea,7/5/2020,13091,61,283,0,54.17,0.903
South Korea,7/6/2020,13091,0,283,0,54.17,0.903
South Korea,7/7/2020,13181,90,285,2,54.17,0.903
South Korea,7/8/2020,13244,63,285,0,54.17,0.903
South Korea,7/9/2020,13293,49,287,2,54.17,0.903
South Korea,7/10/2020,13338,45,288,1,54.17,0.903
South Korea,7/11/2020,13373,35,288,0,48.61,0.903
South Korea,7/12/2020,13417,44,289,1,48.61,0.903
South Korea,7/13/2020,13479,62,289,0,48.61,0.903
South Korea,7/14/2020,13512,33,289,0,48.61,0.903
South Korea,7/15/2020,13551,39,289,0,48.61,0.903
South Korea,7/16/2020,13612,61,291,2,48.61,0.903
South Korea,7/17/2020,13672,60,293,2,48.61,0.903
South Korea,7/18/2020,13711,39,294,1,48.61,0.903
South Korea,7/19/2020,13745,34,295,1,48.61,0.903
South Korea,7/20/2020,13771,26,296,1,48.61,0.903
South Korea,7/21/2020,13816,45,296,0,48.61,0.903
South Korea,7/22/2020,13879,63,297,1,48.61,0.903
South Korea,7/23/2020,13938,59,297,0,48.61,0.903
South Korea,7/24/2020,13979,41,298,1,48.61,0.903
South Korea,7/25/2020,14092,113,298,0,48.61,0.903
South Korea,7/26/2020,14150,58,298,0,48.61,0.903
South Korea,7/27/2020,14175,25,299,1,48.61,0.903
South Korea,7/28/2020,14203,28,300,1,48.61,0.903
South Korea,7/29/2020,14251,48,300,0,48.61,0.903
South Korea,7/30/2020,14269,18,300,0,48.61,0.903
South Korea,7/31/2020,14305,36,301,1,48.61,0.903
South Korea,8/1/2020,14336,31,301,0,48.61,0.903
South Korea,8/2/2020,14336,0,301,0,48.61,0.903
South Korea,8/3/2020,14389,53,301,0,48.61,0.903
South Korea,8/4/2020,14423,34,301,0,48.61,0.903
South Korea,8/5/2020,14456,33,302,1,48.61,0.903
South Korea,8/6/2020,14499,43,302,0,48.61,0.903
South Korea,8/7/2020,14519,20,303,1,48.61,0.903
South Korea,8/8/2020,14562,43,304,1,48.61,0.903
South Korea,8/9/2020,14598,36,305,1,48.61,0.903
South Korea,8/10/2020,14626,28,305,0,48.61,0.903
South Korea,8/11/2020,14660,34,305,0,48.61,0.903
South Korea,8/12/2020,14714,54,305,0,48.61,0.903
South Korea,8/13/2020,14770,56,305,0,48.61,0.903
South Korea,8/14/2020,14873,103,305,0,48.61,0.903
South Korea,8/15/2020,15039,166,305,0,48.61,0.903
South Korea,8/16/2020,15318,279,305,0,54.17,0.903
South Korea,8/17/2020,15515,197,305,0,54.17,0.903
South Korea,8/18/2020,15761,246,306,1,54.17,0.903
South Korea,8/19/2020,16058,297,306,0,54.17,0.903
South Korea,8/20/2020,16346,288,307,1,54.17,0.903
South Korea,8/21/2020,16670,324,309,2,54.17,0.903
South Korea,8/22/2020,17002,332,309,0,54.17,0.903
South Korea,8/23/2020,17399,397,309,0,54.17,0.903
South Korea,8/24/2020,17665,266,309,0,54.17,0.903
South Korea,8/25/2020,17945,280,310,1,54.17,0.903
South Korea,8/26/2020,18265,320,312,2,54.17,0.903
South Korea,8/27/2020,18706,441,313,1,54.17,0.903
South Korea,8/28/2020,19077,371,316,3,54.17,0.903
South Korea,8/29/2020,19400,323,321,5,54.17,0.903
South Korea,8/30/2020,19699,299,323,2,54.17,0.903
South Korea,8/31/2020,19947,248,324,1,54.17,0.903
